Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-08,184.00216674804688,149.10000610351562,137.8889617919922,369.8764343261719,240.4499969482422,184.04183940945515,149.39999389648438,138.05779549726947,370.3798920975342,241.25,179.9762540642685,146.14999389648438,135.32663261243945,364.2694113892701,235.3000030517578,180.56129720920066,146.74000549316406,135.35642590429612,364.5556641264341,236.13999938964844,59144500,46757100,21404000,23134000,85166600
2024-01-09,183.585693359375,151.3699951171875,139.98451232910156,370.9623718261719,234.9600067138672,183.59560395931726,151.7100067138672,140.52082190307192,371.15978442404423,238.9600067138672,181.19592240352762,148.2100067138672,137.2036888441302,366.4214603176876,232.0399932861328,182.37593441619447,148.3300018310547,137.55129746260243,367.23093330789527,238.11000061035156,42841800,43812600,24759600,20830000,96705700
2024-01-10,184.6269073486328,153.72999572753906,141.30540466308594,377.8526306152344,233.94000244140625,184.8351358915854,154.4199981689453,142.02047399624772,379.23466923624073,235.5,182.37596012806688,151.8800048828125,139.94479378255787,371.48551036356565,231.2899932861328,182.80235807668967,152.05999755859375,140.03417366063587,371.5348559748048,235.10000610351562,46792900,44421800,21320200,25514200,91628500
2024-01-11,184.0319061279297,155.17999267578125,141.10678100585938,379.6888122558594,227.22000122070312,185.47965559618967,157.1699981689453,144.2252720005351,385.66107820004805,230.92999267578125,182.07844372761645,153.1199951171875,139.67664230562886,375.4934103589662,225.3699951171875,184.97392753345,155.0399932861328,142.50712641269087,381.0412075766554,230.57000732421875,49128400,49072700,24008700,27850800,105873600
2024-01-12,184.35914611816406,154.6199951171875,141.67286682128906,383.4794921875,218.88999938964844,185.17226924419936,156.1999969482422,142.21910245000933,383.6867859715864,225.33999633789062,183.63527891547233,154.00999450683594,140.8485655093565,379.7085588741406,217.14999389648438,184.49797017252533,155.38999938964844,141.6927340680432,380.53776413601776,220.0800018310547,40477800,40484200,18785500,21661200,123043800
2024-01-16,182.08836364746094,153.16000366210938,141.51397705078125,385.25628662109375,219.91000366210938,182.71306427754865,154.99000549316406,143.36123702369463,388.967992467666,223.49000549316406,179.4110190331086,152.14999389648438,140.48109235933,382.6403365432814,212.17999267578125,180.630703626113,153.52999877929688,141.0273279986293,388.6027505865881,215.10000610351562,65603000,41384600,22670500,27202300,115355000
2024-01-17,181.14634704589844,151.7100067138672,140.50096130371094,384.46661376953125,215.5500030517578,181.39424823145328,152.14999389648438,140.86842203173782,385.09837624388496,215.6699981689453,178.786338048284,149.91000366210938,137.94855799209301,379.86647557529443,212.00999450683594,179.74819585869176,151.49000549316406,140.3817881279767,382.99576492837696,214.86000061035156,47317400,34953400,20968600,22234100,103164400
2024-01-18,187.04640197753906,153.5,142.49716186523438,388.81005859375,211.8800048828125,187.55211493445296,153.77999877929688,143.2221722972094,388.92851216757646,217.4499969482422,184.26990575318283,151.82000732421875,141.01737802130023,385.10823378403643,208.74000549316406,184.52771753168435,152.77000427246094,141.0769645983356,386.68768506128634,216.8800048828125,78005800,37850200,25746400,23392100,108595400
2024-01-19,189.95179748535156,155.33999633789062,145.3773193359375,393.54840087890625,212.19000244140625,190.33852272040096,155.75999450683594,145.44683196408025,393.54840087890625,213.19000244140625,187.23481023986653,152.74000549316406,143.39101909701728,388.4448053024204,207.55999755859375,187.74052319933506,153.8300018310547,143.74855374619364,390.67578129578703,209.99000549316406,68903000,51651600,34271900,29331100,102260300
2024-01-22,192.26223754882812,154.77999877929688,144.989990234375,391.41619873046875,208.8000030517578,193.69015075906108,157.0500030517578,147.37354444028344,395.4733846867512,217.8000030517578,190.64591702187175,153.89999389648438,144.84100862508816,388.53369758806053,206.27000427246094,190.68558968364889,156.88999938964844,146.09238746431797,394.8810866300338,212.25999450683594,60133900,43687500,32200400,27016900,117952500
2024-01-23,193.54139709472656,156.02000427246094,146.03280639648438,393.77545166015625,209.13999938964844,194.10661903356933,156.2100067138672,146.17184682560335,394.24929609694567,215.64999389648438,192.20273983497614,153.92999267578125,144.50336167617556,388.8692984754516,207.75,193.38275184285894,154.85000610351562,144.89068966831204,390.6659247403921,211.3000030517578,42355600,37986000,21636100,20525900,106605900
2024-01-24,192.86712646484375,156.8699951171875,147.68142700195312,397.388427734375,207.8300018310547,194.73134826169684,158.50999450683594,148.8235587881105,400.4189955779341,212.72999572753906,192.7084660713482,156.47999572753906,147.08554599350785,395.30554874370245,206.77000427246094,193.77940103141137,157.8000030517578,147.5225193379935,396.38154221940175,211.8800048828125,53631300,48547300,25233500,24867000,123369900
2024-01-25,192.53988647460938,157.75,150.82969665527344,399.66876220703125,182.6300048828125,194.62226243680658,158.50999450683594,152.0016216209964,401.7812847845524,193.0,191.48878789336808,154.5500030517578,148.5156551679274,397.3588270396622,180.05999755859375,193.58107445570798,156.9499969482422,149.04203864825777,399.12583992803854,189.6999969482422,54822100,43638600,29149100,21021200,198076800
2024-01-26,190.80458068847656,159.1199951171875,151.14752197265625,398.7408447265625,183.25,193.1249321296598,160.72000122070312,151.49511542850038,400.9520887119918,186.77999877929688,190.3286146537771,157.91000366210938,149.9755969292419,397.2601147041947,182.10000610351562,192.63905549468925,158.4199981689453,150.06499195893298,399.1751946098328,185.5,44594000,51047400,26115500,17803300,107343200
2024-01-29,190.12037658691406,161.25999450683594,152.45848083496094,404.4564208984375,190.92999267578125,190.5864320350317,161.2899932861328,152.72663563055315,404.71309037732556,191.47999572753906,187.98843240307312,158.89999389648438,150.39272661279912,399.1356505508779,183.6699981689453,190.3980247095346,159.33999633789062,151.01841608442453,400.84343647677986,185.6300048828125,47145600,45270400,27784300,24510200,125013100
2024-01-30,186.4613494873047,159.0,150.4225311279297,403.3409729003906,191.58999633789062,190.18979301004535,161.72999572753906,152.56772397377597,407.7436682887795,196.36000061035156,185.89614265093053,158.49000549316406,150.15437633934806,401.22848045302675,190.61000061035156,189.33701232459805,160.6999969482422,151.7533487161558,406.96383885346637,195.3300018310547,55859400,45207400,36331800,33477600,109982300
2024-01-31,182.8518829345703,155.1999969482422,139.14036560058594,392.472412109375,187.2899932861328,185.52922747005408,159.00999450683594,143.01364577871772,409.98453286629814,193.97000122070312,182.8023148089162,154.80999755859375,138.9119301163919,392.1071701932433,185.85000610351562,185.46971848403524,157.0,142.636243808546,401.7319152692152,187.0,55467800,50284400,71910000,47871100,103221400
2024-02-01,185.29124450683594,159.27999877929688,140.19308471679688,398.5927429199219,188.86000061035156,185.3804852934909,159.75999450683594,142.08006401958028,402.75853089052634,189.8800048828125,182.27677304456427,155.6199951171875,139.8256088409139,396.6381686159988,184.27999877929688,182.44534401847454,155.8699951171875,141.14650041457003,396.6677820088373,188.5,64885400,76542400,40466500,30657700,91843300
2024-02-02,184.28976440429688,171.80999755859375,141.40472412109375,405.9372253417969,187.91000366210938,185.75733532165063,172.5,141.64307045990364,407.3488474840627,188.69000244140625,177.74516644928605,167.3300018310547,135.56499635195138,398.3756266270597,182.0,178.35004600309975,169.19000244140625,138.3060853281464,398.6224149788767,185.0399932861328,102551700,117218300,62499600,28256700,110612700
2024-02-05,186.10438537597656,170.30999755859375,142.69581604003906,400.43878173828125,181.05999755859375,187.66121220628375,170.5500030517578,144.47356341654853,405.8780067625911,184.67999267578125,184.27983613833493,167.6999969482422,141.801986905598,398.80010343398476,175.00999450683594,186.5704408518845,170.1999969482422,141.84172140070675,404.63418380408774,184.25999450683594,69668800,55081300,38505400,25352300,134294400
2024-02-06,187.71075439453125,169.14999389648438,143.11293029785156,400.28076171875,185.10000610351562,187.72066499351556,170.7100067138672,144.3642939230755,402.72891262403994,186.49000549316406,185.20199595912217,167.64999389648438,142.2091601025006,397.73391958887714,177.11000061035156,185.2912367420374,169.38999938964844,143.65915070969015,400.66576594651843,177.2100067138672,43490800,42505500,29128200,18382600,122676000
2024-02-07,187.81985473632812,170.52999877929688,144.54306030273438,408.7308044433594,187.5800018310547,189.4460858813363,170.8800048828125,144.62251413002522,408.97759276390855,189.7899932861328,187.02656792958788,168.94000244140625,142.94408801989272,402.16624114185635,182.67999267578125,189.03952431241242,169.47999572753906,143.7684044294837,402.2057357082919,188.17999267578125,53439000,47174100,25208900,22340500,111535200
2024-02-08,186.739013671875,169.83999633789062,144.91053771972656,408.7900390625,189.55999755859375,187.94875754592414,171.42999267578125,145.32765895182595,410.22142339932105,191.6199951171875,185.77715585449096,168.8800048828125,144.10608854680143,407.23035010197816,185.5800018310547,187.8000228857875,169.64999389648438,144.83108389157408,408.7308122744756,189.0,40962000,42316500,22563800,21225300,83034000
2024-02-09,187.50350952148438,174.4499969482422,147.9793701171875,415.1473083496094,193.57000732421875,188.63538073939827,175.0,148.4163586012769,415.4138590210017,194.1199951171875,186.65956394365634,170.5800018310547,145.17867946239727,409.757459765656,189.47999572753906,187.30492339729363,170.89999389648438,145.6752545299046,409.9154079087516,190.17999267578125,45155200,56986000,26829500,22032800,84476300
2024-02-12,185.81561279296875,172.33999633789062,146.51942443847656,409.92529296875,188.1300048828125,187.32477942159008,175.38999938964844,148.31702358925634,415.3348738248099,194.72999572753906,185.4581789901372,171.5399932861328,146.36051679478177,409.4218351407045,187.27999877929688,187.07656192379022,174.8000030517578,147.40332736941176,415.1571934592156,192.11000061035156,41781900,51050400,21564100,21202900,95498600
2024-02-13,183.72067260742188,168.63999938964844,144.14581298828125,401.10015869140625,184.02000427246094,184.88234393093236,170.9499969482422,145.6653315141202,404.80198377503444,187.25999450683594,182.20158259974826,165.75,142.70574829340842,398.2078065895252,182.11000061035156,184.4454786725173,167.72999572753906,143.92731874169158,399.73788224054636,183.99000549316406,56529500,56345100,27837700,27824900,86759500
2024-02-14,182.83700561523438,170.97999572753906,144.94033813476562,404.9769592285156,188.7100067138672,184.2071710720395,171.2100067138672,145.5163670514816,405.32310787901633,188.88999938964844,181.13920638831792,168.27999877929688,143.10300425982211,400.1111999525174,183.35000610351562,183.99867685469593,169.2100067138672,145.0793785522992,403.57262609504295,185.3000030517578,54630500,42815500,22704200,20401200,81203000
2024-02-15,182.54908752441406,169.8000030517578,141.7920684814453,402.0792236328125,200.4499969482422,183.17460050228618,171.1699981689453,142.53693118494525,404.6209064246705,200.8800048828125,180.05698915939104,167.58999633789062,139.49789377934877,399.8342525934749,188.86000061035156,182.2413002337134,170.5800018310547,142.15952923247207,403.6418270582009,189.16000366210938,65434500,49855200,37590700,21825500,120831800
2024-02-16,181.01014709472656,169.50999450683594,139.5574493408203,399.60675048828125,199.9499969482422,183.53204565484478,170.4199981689453,142.2091581571692,403.79014145741866,203.1699981689453,180.37471083115267,167.1699981689453,139.18004747226115,398.9935884935407,197.39999389648438,182.1122335213933,168.74000549316406,142.01053117792068,403.4637615690979,202.05999755859375,49752500,48107700,31468900,22296500,111346700
2024-02-20,180.26548767089844,167.0800018310547,140.15333557128906,398.35076904296875,193.75999450683594,181.12927978468986,168.7100067138672,141.1067663236611,400.0320148509245,198.60000610351562,178.7166127841021,165.74000549316406,138.5345112327269,393.62345170797335,189.1300048828125,180.49384354523508,167.8300018310547,138.70334492917732,398.7957913827642,196.1300048828125,53665600,41980300,25144700,24307900,104545800
2024-02-21,181.0200653076172,168.58999633789062,141.57354736328125,397.74749755859375,194.77000427246094,181.5859933284812,170.22999572753906,141.7125877687313,397.8563009238514,199.44000244140625,179.3718974749363,167.13999938964844,139.71634640315906,392.8421710254568,191.9499969482422,180.64276986037862,168.94000244140625,140.4810762102682,395.7596706387702,193.36000061035156,41371400,44420100,23223300,18518900,103500300
2024-02-22,183.0554656982422,174.5800018310547,143.10299682617188,407.11309814453125,197.41000366210938,183.64127060390982,174.8000030517578,144.00676707032724,408.28008583103167,198.32000732421875,181.15909521547567,171.77000427246094,141.8218398421828,404.0670568612319,191.36000061035156,182.17181186595948,173.10000610351562,143.9372392880377,405.66919761409457,194.0,52292200,55392400,27191900,27009900,92739500
2024-02-23,181.21864318847656,174.99000549316406,142.97389221191406,405.8175354003906,191.97000122070312,183.72066477086588,175.75,143.6889463277241,411.2766872182918,197.57000732421875,180.9307023940782,173.6999969482422,142.44750872748762,404.46263934607134,191.5,183.6908798817894,174.27999877929688,142.68587020226934,411.0888090231092,195.30999755859375,45119700,59715200,19493800,16295900,78841900
2024-02-26,179.8683319091797,174.72999572753906,136.62767028808594,403.0484619140625,199.39999389648438,181.45691481099774,176.3699951171875,141.46430655871978,407.61753951869144,201.77999877929688,179.36195851579282,174.25999450683594,136.44889538495062,402.87042277760713,192.0,180.94063332165365,175.6999969482422,141.16635848967314,406.9252422289791,192.2899932861328,40867400,44368600,53641800,16193500,111747100
2024-02-27,181.32785034179688,173.5399932861328,137.9287109375,402.98907470703125,199.72999572753906,182.60864595739088,174.6199951171875,138.29617167895017,403.819813241038,205.60000610351562,178.27973221361,172.86000061035156,136.15096351175276,399.39907699066305,198.25999450683594,179.80876047563007,174.0800018310547,137.07460112024197,403.49343334978465,204.0399932861328,54318900,31141700,33099200,14835800,108645400
2024-02-28,180.12648010253906,173.16000366210938,135.4458465576172,403.2264404296875,202.0399932861328,181.814356133641,174.0500030517578,137.06467128706117,404.7890136651283,205.3000030517578,178.84568442217187,172.27000427246094,134.48248952728895,400.85289732894444,198.44000244140625,181.20870480571682,172.44000244140625,136.95542414482998,403.6813622301974,200.4199981689453,48953900,28180500,37328600,13183100,99806200
